516.0202980041504,309.65280532836914,328.5665512084961,104.31957244873047
574.2988586425781,400.97641944885254,361.3772392272949,110.49890518188477
577.7697563171387,364.69507217407227,311.4781379699707,113.83056640625
579.7572135925293,409.44457054138184,358.5624694824219,126.34778022766113
591.6099548339844,353.1687259674072,285.8426570892334,119.31324005126953
558.1092834472656,363.8284206390381,330.02662658691406,107.75423049926758
631.6349506378174,322.7384090423584,360.81957817077637,132.25436210632324
570.6706047058105,400.53868293762207,350.0361442565918,99.11918640136719
620.2182769775391,339.25437927246094,336.655855178833,137.56632804870605
576.7698287963867,445.26219367980957,394.8976993560791,128.44562530517578
611.2232208251953,394.1617012023926,300.3866672515869,122.86734580993652
622.1508979797363,403.1696319580078,438.4045600891113,124.1602897644043
696.8204975128174,355.6995391845703,287.0302200317383,109.53855514526367
638.5505199432373,353.88994216918945,375.6747245788574,107.50079154968262
703.9976119995117,358.5240840911865,346.0557460784912,126.98554992675781
702.1543979644775,424.0224361419678,312.43419647216797,117.44117736816406
658.5385799407959,395.68448066711426,363.05999755859375,122.18236923217773
752.9497146606445,371.1361885070801,390.05589485168457,144.20390129089355
701.2875080108643,415.7133102416992,331.7379951477051,113.3575439453125
673.5823154449463,373.9948272705078,332.49664306640625,138.2923126220703
726.4347076416016,372.19977378845215,338.26470375061035,154.73580360412598
726.393461227417,431.7796230316162,352.0324230194092,122.72930145263672
702.0246982574463,397.6294994354248,357.9998016357422,149.23334121704102
740.2095794677734,372.164249420166,334.31196212768555,124.42970275878906
708.1992626190186,434.1917037963867,333.9676856994629,127.99835205078125
709.0845108032227,349.28202629089355,329.5249938964844,140.61999320983887
799.2851734161377,378.476619720459,326.0672092437744,124.02200698852539
691.4689540863037,451.40600204467773,333.13679695129395,127.38442420959473
691.441535949707,379.5604705810547,377.856969833374,142.8368091583252
743.2301044464111,364.93730545043945,342.18668937683105,114.23277854919434
678.2174110412598,471.65918350219727,336.03882789611816,96.54784202575684
710.1426124572754,366.9283390045166,319.0956115722656,118.22080612182617
722.1024036407471,386.9757652282715,413.76757621765137,145.3244686126709
708.6889743804932,451.2743949890137,386.63411140441895,140.43641090393066
692.8327083587646,383.47935676574707,446.38729095458984,158.339262008667
816.9806003570557,371.889591217041,374.6066093444824,151.92675590515137
706.0198783874512,446.8517303466797,463.7176990509033,160.8736515045166
664.1757488250732,384.9489688873291,393.33033561706543,149.79290962219238
775.9144306182861,390.7275199890137,436.88297271728516,157.35173225402832
683.330774307251,476.35507583618164,365.2207851409912,147.43781089782715
693.8674449920654,368.511438369751,454.22816276550293,169.6169376373291
806.6198825836182,371.1667060852051,381.5481662750244,178.32589149475098
