1146.449089050293,651.8809795379639,437.33692169189453,120.96905708312988
1255.8848857879639,712.3401165008545,437.0439052581787,143.91303062438965
1437.9889965057373,660.3500843048096,458.50491523742676,138.17310333251953
1563.9879703521729,806.7429065704346,509.46497917175293,156.4619541168213
1735.0590229034424,730.3760051727295,437.95204162597656,141.89887046813965
1555.3910732269287,670.3739166259766,364.34412002563477,126.13582611083984
1535.2320671081543,767.6310539245605,469.21491622924805,144.14095878601074
1762.1819972991943,748.2380867004395,490.6280040740967,174.28898811340332
1782.8090190887451,772.7200984954834,480.64589500427246,160.8889102935791
1808.0761432647705,744.3900108337402,483.8738441467285,158.07104110717773
1889.3451690673828,779.1378498077393,590.0819301605225,209.75017547607422
1826.854944229126,774.9929428100586,457.9181671142578,154.5867919921875
1753.1230449676514,822.0820426940918,619.1439628601074,203.88507843017578
1606.7659854888916,766.8979167938232,600.2640724182129,192.14606285095215
2008.4428787231445,822.4751949310303,597.6269245147705,224.61295127868652
2013.0441188812256,834.3420028686523,668.6408519744873,246.22416496276855
1824.9478340148926,936.5870952606201,627.3238658905029,288.2120609283447
1777.8010368347168,908.329963684082,635.8990669250488,223.79207611083984
1724.6649265289307,942.4879550933838,636.6128921508789,278.34415435791016
1747.8690147399902,906.9759845733643,555.1888942718506,259.3100070953369
1971.4000225067139,877.3810863494873,659.276008605957,196.6719627380371
1775.6600379943848,867.3498630523682,700.2451419830322,287.7509593963623
1706.5649032592773,878.7281513214111,630.4419040679932,213.4420871734619
1798.1338500976562,946.7661380767822,639.7709846496582,207.25202560424805
1557.9569339752197,742.3579692840576,637.4020576477051,302.75893211364746
1974.8849868774414,757.8470706939697,508.6250305175781,143.2819366455078
1426.9170761108398,685.5950355529785,369.8158264160156,113.23809623718262
1440.1390552520752,705.2838802337646,381.01792335510254,124.76205825805664
1457.8871726989746,710.007905960083,325.4990577697754,129.011869430542
1424.3440628051758,705.6770324707031,373.25096130371094,123.3680248260498
1448.6610889434814,691.8988227844238,338.2151126861572,126.85489654541016
1405.285120010376,701.1809349060059,363.9490604400635,142.89188385009766
1447.9470252990723,694.580078125,341.1409854888916,129.8348903656006
1440.5789375305176,725.5830764770508,367.6469326019287,115.93794822692871
1507.7569484710693,685.5430603027344,323.57001304626465,140.22588729858398
1440.589189529419,697.4368095397949,422.95217514038086,130.32889366149902
1440.7989978790283,679.2030334472656,360.3250980377197,131.70194625854492
1472.235918045044,695.8270072937012,356.49704933166504,113.2049560546875
1466.853141784668,720.458984375,334.183931350708,145.74193954467773
1459.4531059265137,704.1969299316406,362.41698265075684,136.8269920349121
1482.003927230835,701.3201713562012,333.32085609436035,141.70503616333008
1469.7449207305908,695.1920986175537,435.3480339050293,130.37896156311035
1483.5939407348633,703.106164932251,336.1659049987793,124.68194961547852
1442.7859783172607,705.1801681518555,366.894006729126,124.02582168579102
1472.1441268920898,724.4248390197754,332.7150344848633,134.20414924621582
1451.969861984253,722.1431732177734,364.90392684936523,128.6778450012207
1471.346139907837,706.2110900878906,334.77783203125,136.24811172485352
1506.978988647461,702.8989791870117,374.3770122528076,131.2699317932129
1471.0450172424316,711.9109630584717,343.60504150390625,134.62495803833008
1441.0791397094727,706.4168453216553,385.97607612609863,117.33198165893555
1481.7910194396973,706.4690589904785,345.6230163574219,127.35199928283691
1471.41695022583,725.4741191864014,375.0748634338379,153.71394157409668
1503.4770965576172,700.2511024475098,359.1299057006836,127.66504287719727
1499.5980262756348,707.5369358062744,366.03689193725586,130.08713722229004
1495.52583694458,731.1091423034668,339.48588371276855,130.8891773223877
1479.8479080200195,717.6148891448975,365.7221794128418,133.19683074951172
1485.9189987182617,735.8980178833008,348.18410873413086,125.16188621520996
